Id. de almacén;Fecha Entrega;Tipo de pedido;Número de OC de comprador;Número de departamento;tipo_pallet;Id. de palé;Nombre de usuario;Número de artículo;Descripción;Cantidad
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011761578;CQUEZADA;ET8706514;VIVO FRUTILLA ALMACEN 20X7 GR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011761578;CQUEZADA;ET8707324;SPRIM MULTIFRUT 1DSPX20X35GR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011761767;CAALVARE;442298;BLENDERS HONEY 40GL VNR750X6;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011761767;CAALVARE;445785;ICEBERG ORANGE SPRITZ 5GL 4PCX;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011761767;CAALVARE;445815;CUSQUEÑO SOUR 14GL VNR700X6;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011761767;CAALVARE;445854;SIERRA MORENA MIX ICE 4PC 6X-2;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011761767;CAALVARE;ET17884;KEM XTR PET500X12-TR;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011761767;CAALVARE;ET18503;KEM XTR PET1500X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011761767;CAALVARE;ET8704082;RED BULL TRADIC 6PFx4-LAT250;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011761767;CAALVARE;ET8706573;RED BULL TRADICIONAL 6PFX2 LAT;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011761767;CAALVARE;ET8707138;RED BULL TRADIC 12PF-LATA355;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011761767;CAALVARE;ET8707758;RED BULL SUGAR FR 12PF-LAT250;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762821;JRET;450403;SOL CANAST. 6PCX4-VNR330-SO;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762821;JRET;450510;SOL VNR710X6-TC;4
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762821;JRET;450691;COORS ORIGINAL 6PCX4-VNR355-SO;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762824;HEHUENCHU;450538;ROYAL GUARD VNR1000CCX12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762825;RASEGOV;450133;ESCUDO 6PX4-LAT470CC;8
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762825;RASEGOV;450189;CRISTAL SIN ALCOHOL 6PX4LAT350;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762825;RASEGOV;450235;CRISTAL 6PFX4-LAT350CC;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762825;RASEGOV;450237;CRISTAL 6PFX4-LAT470CC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762825;RASEGOV;450404;MORENITA 6PFX4-LAT350CC;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762825;RASEGOV;450472;LEMON STONES 6PFX4-LAT350CC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762825;RASEGOV;450554;CRISTAL RADLER CERO 6PX4LAT350;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762825;RASEGOV;450572;HEINEKEN 4PFX6-LAT470CC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762825;RASEGOV;450583;ANDES LAT470X24;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762825;RASEGOV;450592;ESCUDO SILVER LAT470CX24;6
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762825;RASEGOV;450684;ROYAL GUARD LAT470X24;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762825;RASEGOV;450709;ESCUDO NEGRA LATA 470X24;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762825;RASEGOV;ET8700087;WATTS TUTIFRUTILLA GNB 300X24;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762833;FFPAINEMT;ET15008;CATUN CG PET2250X6-TR;4
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762833;FFPAINEMT;ET15024;CATUN SG PET2250X6-TR;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762833;FFPAINEMT;ET49182;CATUN CG PET500X12-TR;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762833;FFPAINEMT;ET49190;CATUN SG PET500X12-TR;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762833;FFPAINEMT;ET870287K;WOMAN LIMON JENGIBRE PET500X12;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762835;CESCOBAR;ET47147;CATUN CG PET1600X6-TR;6
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762835;CESCOBAR;ET47155;CATUN SG PET1600X6-TR;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762835;CESCOBAR;ET47384;PEPSI PET500X12-TR;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762835;CESCOBAR;ET47643;BILZ PET500X12-TR;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762835;CESCOBAR;ET47651;PAP PET500X12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762835;CESCOBAR;ET47678;LIMON SODA PET500X12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762835;CESCOBAR;ET4976K;CATUN LG PET1600X6-TR;6
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762835;CESCOBAR;ET8702233;CACHANTUN S/GAS PET 1LITRO*6;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762835;CESCOBAR;ET8706530;MAS CACHANTUN CITRUS PET 1600X;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762835;CESCOBAR;ET8706557;MAS CACHANTUN MANZANA PET 1600;4
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762835;CESCOBAR;ET8706565;MAS CACHANTUN GRANADA PET 1600;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762835;CESCOBAR;ET8706611;MAS CACHANTUN UVA PET 1600 X6;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762835;CESCOBAR;ET870662K;MAS CACHANTUN PERA PET 1600 X6;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762835;CESCOBAR;ET8707529;MAS CATUN WOM FRU BOS PET1.6X6;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762835;CESCOBAR;ET8707804;MAS MANZ-DURAZNO 6PF-PET 1.6;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762835;CESCOBAR;ET8707995;MAS LIMON C/G 6PF-PET 1600;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762835;CESCOBAR;ET8708010;MAS LIMON NAR C/G 6PF-PET 1600;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762844;FVEGA;ET11061;PEPSI PET1500X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762844;FVEGA;ET17450;KEM PIN PET3000X6-TR;4
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762844;FVEGA;ET17760;CRUSH PET3000X6-TR;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762847;HEHUENCHU;ET14486;LIMON SODA PET3000X6-TR;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762847;HEHUENCHU;ET17434;BILZ PET3000X6-TR;8
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762847;HEHUENCHU;ET17442;PAP PET3000X6-TR;4
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762847;HEHUENCHU;ET17566;PEPSI PET3000X6-TR;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762847;HEHUENCHU;ET870855K;KEM ZERO 6PF-PET 2.0;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762850;LPPINILLA;ET8703523;WATTS DURAZNO PET 400X12;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762850;LPPINILLA;ET8706905;PEPSI ZERO 6PF-PET 2000-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762850;LPPINILLA;ET9156;BILZ PET2000X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762860;JRET;ET1267K;WATTS TUTTIFLLA PET 1500X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762860;JRET;ET14737;WATTS TUTTIARANDANO PET1500X06;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762860;JRET;ET16004;WATTS DUR PET1500X6-TR;7
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762860;JRET;ET16012;WATTS DAM PET1500X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762860;JRET;ET16020;WATTS NAR PET1500X6-TR;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762860;JRET;ET16039;WATTS PIN PET1500X6-TR;8
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762860;JRET;ET16543;KEM PIN PET250X12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762860;JRET;ET16578;PEPSI PET250X12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762860;JRET;ET18236;WATTS MZN PET1500X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762860;JRET;ET47694;BILZ PET250X12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762860;JRET;ET47848;PAP PET250X12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O14-02;2005;Mixto;RGU00011762860;JRET;ET8700729;WATTS NARANJAPLATANO PET1500X6;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Completo;178021000302773625;THARRIS;450607;CRISTAL VRE1200CCX10-TC;40
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Completo;178021000302777180;LROMO;450604;ESCUDO VRE1200CCX10-TC;40
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Completo;178021750001025999;THARRIS;445225;MISTRAL 35GL VNR750CCX12;60
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Completo;178021750001028198;LROMO;445225;MISTRAL 35GL VNR750CCX12;60
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011761991;CQUEZADA;ET8702357;PURE LIFE BIDON S/GAS 6 LITROS;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011762034;CTORRES;445407;MISTRAL ICE BLEND 4PCX6-VNRX27;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011762034;CTORRES;445431;RON CABO VIEJO AÑEJADO 40GL VN;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011762034;CTORRES;445460;CAMPANARIO SOUR MANGO 12G VNR7;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011762034;CTORRES;445759;MISTRAL ICE ENERGY 7GL 4PCX6-V;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011762034;CTORRES;ET11525;GATORADE COOL BLUE 6PKPET500;10
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011762034;CTORRES;ET8702519;GATORADE LIMA-LIMON PET 1000X6;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011762116;CAALVARE;442018;HAVANA CLUB ANEJO RES.40 VNR75;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011762116;CAALVARE;442026;ABSOLUT ORIGINAL 40GL VNR750CC;16
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011762116;CAALVARE;442266;BALLANTINES HARD FIRED 40GL VN;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011762116;CAALVARE;442277;RAMAZZOTTI 15GL VNR750 X 6;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011762116;CAALVARE;442318;HAVANA ESPECIAL 40GL VNR700 X1;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011763396;RASEGOV;450128;MORENITA VRE330X20-TC;10
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011763397;FVEGA;450604;ESCUDO VRE1200CCX10-TC;20
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011763407;FVEGA;000592;ROY.GUARD VRE1000X12;10
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011763407;FVEGA;450417;HEINEKEN K2 VRE1000X12-TC;10
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011763407;FVEGA;450605;MORENITA VRE1200CCX10-TC;24
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011763414;RASEGOV;450607;CRISTAL VRE1200CCX10-TC;20
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011763415;RASEGOV;ET8265;PAP VRE350X24-TC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011763469;FFPAINEMT;450403;SOL CANAST. 6PCX4-VNR330-SO;15
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011763470;HORMAZABAL;450295;HEINEKEN CANAST. 6PCX4-VNR330C;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011763470;HORMAZABAL;450336;ROYAL GUARD 6PKCANASTILLOX4-VN;10
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011763478;CQUEZADA;450235;CRISTAL 6PFX4-LAT350CC;20
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011763478;CQUEZADA;450531;MARACUYA STONES 6PFX4-LAT350CC;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011763478;CQUEZADA;450648;ROYAL GUARD VNR200X12;10
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011763478;CQUEZADA;ET8708711;GINGER ALE 6PFX4-220;10
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011763480;CTORRES;ET15946;CATUN MAS CITRUS PET500X12-TR;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011763480;CTORRES;ET8701636;MAS PERA PET500X12 S/G;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011763480;CTORRES;ET8702195;CACHANTUN MAS SIN GAS SABOR UV;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011763480;CTORRES;ET8702705;MAS GRANADA PET500X12 S/G;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011763480;CTORRES;ET8708053;MAS MANZ-DURAZNO 12PF-PET 500;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011763482;JRET;ET1267K;WATTS TUTTIFLLA PET 1500X6-TR;10
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011763482;JRET;ET14737;WATTS TUTTIARANDANO PET1500X06;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011763482;JRET;ET15881;WATTS TUTTIKIWI PET1500X6-TR;10
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011763482;JRET;ET16004;WATTS DUR PET1500X6-TR;15
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011763482;JRET;ET16020;WATTS NAR PET1500X6-TR;10
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011763482;JRET;ET16039;WATTS PIN PET1500X6-TR;10
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011763482;JRET;ET16772;WATTS TUTTIPAPAYA PET1500X6-TR;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O19-01;1008;Mixto;RGU00011763482;JRET;ET8703531;WATTS PIÑA LIGHT PET 1500X06;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762002;CQUEZADA;ET305750K;WATTS DURAZNO 6PFX5-TET200;10
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762002;CQUEZADA;ET8704481;JUGO VIVO PIÑA 8X10X7 GR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762062;CQUEZADA;ET870189K;CACHANTUN SIN GAS BIDON 6000X4;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762062;CQUEZADA;ET8705178;SPRIM NARANJA DP 8X10X35 GR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762062;CQUEZADA;ET8705313;SPRIM FRUTILLA DP 8X10X35 GR;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762062;CQUEZADA;ET8705356;SPRIM MELON TUNA DP 8X10X35 GR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762167;CAALVARE;700041;GATO-VINO-IM2-MERLOT  VNR1500C;17
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762167;CAALVARE;700042;SAN_PED_EX-TINTO-NAC-VNR1500CC;12
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762167;CAALVARE;700043;SAN_PED_EX-BLANCO-NAC-VNR1500C;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762205;CAALVARE;007801;MIS_VARIET-CS-NAC-VNR750CCX12-;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762205;CAALVARE;700039;GATO-VINO-IM2-CAB.SAUV.VNR1500;16
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762205;CAALVARE;700555;GATO-B-CB8-500CCX12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762205;CAALVARE;700564;GATO-CS-CB4-2000CCX8-TR;8
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762205;CAALVARE;700571;STA_HELENA-B-CB8-1000CCX12-TR;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762205;CAALVARE;700576;STA_HELENA-T-CB4-2000CCX8-TR;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762344;CAALVARE;442064;BALLANTINES FINEST 40GL VNR750;7
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762344;CAALVARE;445785;ICEBERG ORANGE SPRITZ 5GL 4PCX;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762344;CAALVARE;445786;ICEBERG EXTREME BLUE 5GL 4PCX6;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762344;CAALVARE;ET17884;KEM XTR PET500X12-TR;51
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762344;CAALVARE;ET18503;KEM XTR PET1500X6-TR;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762344;CAALVARE;ET8704007;RED BULL TRADIC 4PFX6-LAT250;10
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762344;CAALVARE;ET8704023;RED BULL TRADIC LAT355X24;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762344;CAALVARE;ET8704090;RED BULL TRADIC LAT250X24;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762709;CTORRES;445294;MISTRAL 35GL 2PX6-VNR750;30
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762709;CTORRES;445460;CAMPANARIO SOUR MANGO 12G VNR7;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762709;CTORRES;445473;CAMPANARIO 35GL 700CCX12;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762709;CTORRES;445503;CAMPANARIO MANGO 12GL VNR1000C;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762709;CTORRES;445520;SM ICE MOJITO 4PCX6-VNR270CC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762709;CTORRES;445556;S-MORENA DORADO 39.5GL VNR750X;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762709;CTORRES;445593;RUTA MANGO 12GL 700CCX12;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762709;CTORRES;445727;3R 35GL VNR1000X6;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011762709;CTORRES;ET8701849;GATORADE COOL BLUE PET1.0X12;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011763420;JBRAVO;450604;ESCUDO VRE1200CCX10-TC;30
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011763435;RASEGOV;450607;CRISTAL VRE1200CCX10-TC;10
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011763444;JBRAVO;ET8265;PAP VRE350X24-TC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011763487;HORMAZABAL;450459;ROYAL GUARD VNR710X6-TC;22
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011763494;CAALVARE;450426;KUNST-TOROBAYO- 6PACKX4 VNR 33;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011763503;HEHUENCHU;450328;CRISTAL 12PX2-LATA350CC (3X4);20
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011763503;HEHUENCHU;450329;ESCUDO 12PX2-LATA350CC (3X4);20
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011763503;HEHUENCHU;450352;ROYAL GUARD 12PKX2-LATA350CC;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011763503;HEHUENCHU;450404;MORENITA 6PFX4-LAT350CC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O21-01;1009;Mixto;RGU00011763503;HEHUENCHU;450472;LEMON STONES 6PFX4-LAT350CC;1
