Id. de almacén;Fecha Entrega;Mes;Dia;Tipo de pedido;Número de OC de comprador;Número de departamento;tipo_pallet;Id. de palé;Nombre de usuario;Número de artículo;Descripción;Cantidad;Número de artículo 1
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770123;CTORRES;ET870418K;JUGO VIVO PIÑA 100X7 GR;1;ET870418K
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770123;CTORRES;ET870421K;JUGO VIVO FRUTILLA 100X7 GR;1;ET870421K
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770123;CTORRES;ET8704279;JUGO VIVO PIÑA ALBAHACA 100X7G;1;ET8704279
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770123;CTORRES;ET8704325;JUGO VIVO PERA 100X7 GR;1;ET8704325
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770123;CTORRES;ET8707294;SPRIM MANGO 1DSPX20X35GR;1;ET8707294
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770123;CTORRES;ET8707316;SPRIM MANZANA 1DSPX20X35GR;1;ET8707316
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770153;LPPINILLA;450139;KUNSTM-GRAN TOROB VNR500X12-TP;1;450139
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770153;LPPINILLA;450304;KUNSTM-ARANDANO VNR330X12-TC;1;450304
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770153;LPPINILLA;450360;CRISTAL 24P-LAT350CC;2;450360
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770153;LPPINILLA;450459;ROYAL GUARD VNR710X6-TC;17;450459
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770153;LPPINILLA;450499;SZOT- NEGRA STOUT 4PACKX6 VNR;1;450499
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770153;LPPINILLA;450505;DOLBEK ALE - VNR 12X330;2;450505
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770153;LPPINILLA;450507;DOLBEK MAQUI - VNR 12X330;1;450507
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770153;LPPINILLA;450511;DOLBEK LAGER BELGA - NNR 12X33;1;450511
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770153;LPPINILLA;450630;HEINEKEN 0,0 CANAST. 6PCX4-VNR;1;450630
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770153;LPPINILLA;450651;SOL 24-VNR330-SO;4;450651
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770153;LPPINILLA;450659;AUSTRAL RUIBARBO 4PX6-VNR330;1;450659
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770153;LPPINILLA;604581;CALAFATE 4PX6-VNR330-TC;2;604581
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770156;FSAAVE;7491;KUNSTM-LAGER 4PCX6-VNR330-TC;1;7491
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770156;FSAAVE;7492;KUNSTM-BOCK 4PCX6-VNR330-TC;2;7492
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770156;FSAAVE;7493;KUNSTM-TOROB 4PCX6-VNR330-TC;1;7493
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770156;FSAAVE;450273;AUSTRAL VNR1000X12-TC (PTA. AR;4;450273
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770156;FSAAVE;450330;CRISTAL 0,0 6PX4CANASTILLO-VNR;1;450330
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770156;FSAAVE;450342;CRISTAL LIGHT 6PKCANASTILLOX4-;1;450342
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770156;FSAAVE;450399;ESCUDO NEGRA CANAST. 6PCX4-VNR;4;450399
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770156;FSAAVE;450426;KUNST-TOROBAYO- 6PACKX4 VNR 33;4;450426
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770156;FSAAVE;450555;CRISTAL RADLER CERO 6PX4CANAST;1;450555
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770156;FSAAVE;450640;GUARANA STONES 6PFX4-LAT350CC;1;450640
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770160;CTORRES;445503;CAMPANARIO MANGO 12GL VNR1000C;1;445503
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770160;CTORRES;445594;RUTA PICA 15GL 700CCX12;1;445594
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770160;CTORRES;445650;PK MISTRAL 35 750X6 + VASO TRA;1;445650
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770160;CTORRES;445696;MISTRAL NOBEL VNR750 X 06 TR;1;445696
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770160;CTORRES;445727;3R 35GL VNR1000X6;2;445727
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770160;CTORRES;445826;SOL DE CUBA BERRIES 12GL VNR70;1;445826
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770160;CTORRES;ET11525;GATORADE COOL BLUE 6PKPET500;6;ET11525
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770160;CTORRES;ET12378;GATORADE F. TROP 6PKPET500;1;ET12378
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770160;CTORRES;ET8701849;GATORADE COOL BLUE PET1.0X12;2;ET8701849
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770160;CTORRES;ET8702039;GATORADE COOL BLUE PET1000X6;4;ET8702039
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770160;CTORRES;ET8702063;GATORADE COOL BLUE PET 750X6;2;ET8702063
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770160;CTORRES;ET8706654;GATORADE COOL BLUE PET 750X12;2;ET8706654
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770187;JRET;450142;KUNSTM-TOROB 4PCX6-LAT350;1;450142
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770187;JRET;450145;KUNSTM-LAGER 4PCX6-LAT350;1;450145
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770187;JRET;450265;AUSTRAL 4PX6-LAT350 2009 (FABR;1;450265
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770187;JRET;450407;ESCUDO NEGRA 6PX4-LAT350CC;11;450407
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770187;JRET;450536;HEINEKEN 12PKX2-LAT350CC;17;450536
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770187;JRET;450675;ESCUDO SIN FILTRAR 6PCX4-LAT35;1;450675
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770187;JRET;ET13404;BILZ 6PFX4-LAT350;2;ET13404
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770187;JRET;ET16748;CRUSH 6PFX4-LAT350;1;ET16748
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770187;JRET;ET17108;KEM PIN 6PFX4-LAT350;1;ET17108
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770187;JRET;ET17124;PEPSI 6PFX4-LAT350;3;ET17124
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770187;JRET;ET17140;PAP 6PFX4-LAT350;2;ET17140
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770187;JRET;ET17167;GINGER ALE 6PFX4-LAT350;1;ET17167
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770187;JRET;ET8700028;WATTS DURAZNO GNB 300X24;1;ET8700028
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770187;JRET;ET8700036;WATTS DURAZNO LIGHT GNB 300X24;2;ET8700036
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770187;JRET;ET8700044;WATTS DAMASCO GNB 300X24;1;ET8700044
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770187;JRET;ET8700052;WATTS NARANJA GNB 300X24;1;ET8700052
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770187;JRET;ET8700060;WATTS NARANJA LIGHT GNB 300X24;1;ET8700060
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770187;JRET;ET8700079;WATTS MANZANA GNB 300X24;1;ET8700079
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770187;JRET;ET8700087;WATTS TUTIFRUTILLA GNB 300X24;1;ET8700087
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770187;JRET;ET8700095;WATTS TUTIFRU LIGHT GNB 300X24;1;ET8700095
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770187;JRET;ET8700109;WATTS TUTIKIWI GNB 300X24;1;ET8700109
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770187;JRET;ET8700117;WATTS TUTIPAPAYA GNB 300X24;1;ET8700117
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770187;JRET;ET8700125;WATTS TUTIARANDANO GNB 300X24;1;ET8700125
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770187;JRET;ET8700737;WATTS NARANJAPLATANO GNB300X24;1;ET8700737
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770187;JRET;ET8701288;CATUN PREM S GAS GNB 350 X 24;1;ET8701288
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770187;JRET;ET8701296;CATUN PREM C GAS GNB 350 X 24;2;ET8701296
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770201;CAALVARE;700041;GATO-VINO-IM2-MERLOT  VNR1500C;6;700041
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770201;CAALVARE;700042;SAN_PED_EX-TINTO-NAC-VNR1500CC;4;700042
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770222;FSAAVE;ET1530K;PURE LIFE CON GAS PET1500X6-TR;1;ET1530K
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770222;FSAAVE;ET15318;PURE LIFE SIN GAS PET1500X6-TR;2;ET15318
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770222;FSAAVE;ET15474;SEVEN UP PET500X12-TR;1;ET15474
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770222;FSAAVE;ET47147;CATUN CG PET1600X6-TR;10;ET47147
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770222;FSAAVE;ET47155;CATUN SG PET1600X6-TR;3;ET47155
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770222;FSAAVE;ET47376;CRUSH PET500X12-TR;3;ET47376
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770222;FSAAVE;ET47384;PEPSI PET500X12-TR;8;ET47384
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770222;FSAAVE;ET47643;BILZ PET500X12-TR;3;ET47643
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770222;FSAAVE;ET47651;PAP PET500X12-TR;3;ET47651
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770222;FSAAVE;ET4766K;KEM PIN PET500X12-TR;4;ET4766K
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770222;FSAAVE;ET47678;LIMON SODA PET500X12-TR;4;ET47678
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770222;FSAAVE;ET4976K;CATUN LG PET1600X6-TR;2;ET4976K
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770222;FSAAVE;ET8701741;PAP ZERO PET 500CC X 12-TR;1;ET8701741
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770222;FSAAVE;ET8706530;MAS CACHANTUN CITRUS PET 1600X;7;ET8706530
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770222;FSAAVE;ET8706557;MAS CACHANTUN MANZANA PET 1600;5;ET8706557
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770222;FSAAVE;ET8706565;MAS CACHANTUN GRANADA PET 1600;5;ET8706565
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770222;FSAAVE;ET8706611;MAS CACHANTUN UVA PET 1600 X6;5;ET8706611
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770222;FSAAVE;ET870662K;MAS CACHANTUN PERA PET 1600 X6;9;ET870662K
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770222;FSAAVE;ET8707502;MAS CATUN WOM LIM/JEN PET1.6X6;1;ET8707502
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770222;FSAAVE;ET8707804;MAS MANZ-DURAZNO 6PF-PET 1.6;1;ET8707804
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770222;FSAAVE;ET8708010;MAS LIMON NAR C/G 6PF-PET 1600;1;ET8708010
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770228;CAALVARE;7795;MIS_RESERV-CS-NAC-VNR750CCX12-;1;7795
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770228;CAALVARE;7799;MIS_VARIET-ME-NAC-VNR750CCX12-;1;7799
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770228;CAALVARE;7801;MIS_VARIET-CS-NAC-VNR750CCX12-;1;7801
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770228;CAALVARE;7802;MIS_VARIET-CH-NAC-VNR750CCX12-;1;7802
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770228;CAALVARE;7825;TARAP_L_HARVE-SB-GW-NAC-VNR500;1;7825
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770228;CAALVARE;7864;CAS_RIV_VA-ME-NAC-VNR750CCX12-;1;7864
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770228;CAALVARE;700155;MIS_VARIET-CS-NAC-4PCX6-VNR187;1;700155
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770228;CAALVARE;700398;LEON_TARAP-CS-VNR750CCX12-CO;1;700398
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770228;CAALVARE;700405;LEON_TARAP-CS-VNR750CCX6-CO;1;700405
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770228;CAALVARE;700555;GATO-B-CB8-500CCX12-TR;3;700555
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770228;CAALVARE;700556;GATO-CS-CB8-500CCX12-TR;3;700556
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770228;CAALVARE;700557;GATO-B-CF8-1000CCX12-TR;2;700557
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770228;CAALVARE;700558;GATO-CS-CF8-1000CCX12-TR;6;700558
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770228;CAALVARE;700559;GATO-ME-CF8-1000CCX12-TR;2;700559
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770228;CAALVARE;700560;GATO-B-CB4-1500CCX8-TR;1;700560
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770228;CAALVARE;700561;GATO-CS-CB4-1500CCX8-TR;3;700561
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770228;CAALVARE;700563;GATO-B-CB4-2000CCX8-TR;1;700563
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770228;CAALVARE;700564;GATO-CS-CB4-2000CCX8-TR;5;700564
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770228;CAALVARE;700565;GATO-ME-CB4-2000CCX8-TR;4;700565
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770228;CAALVARE;700567;MANQUEHUIT-PI-CB4-1500CCX8-TR;1;700567
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770228;CAALVARE;700571;STA_HELENA-B-CB8-1000CCX12-TR;1;700571
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770228;CAALVARE;700572;STA_HELENA-T-CB8-1000CCX12-TR;1;700572
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770228;CAALVARE;700573;STA_HELENA-B-CB4-1500CCX8-TR;1;700573
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770228;CAALVARE;700575;STA_HELENA-B-CB4-2000CCX8-TR;2;700575
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770228;CAALVARE;700576;STA_HELENA-T-CB4-2000CCX8-TR;3;700576
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770228;CAALVARE;700577;MIS_VARIET-MIX- 4CS-3CA-3ME-2S;1;700577
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770228;CAALVARE;700592;MIS_ESPUM-BRUT-VNR750CCX6-CO;1;700592
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770228;CAALVARE;700608;MIS_ESPUM-MS-VNR750CCX12-CO;1;700608
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770253;ERAVELIZA;ET14486;LIMON SODA PET3000X6-TR;4;ET14486
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770253;ERAVELIZA;ET14605;PEPSI LIGHT PET3000X6-TR;1;ET14605
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770253;ERAVELIZA;ET16217;SEVEN UP LIG PET2000X6-TR;3;ET16217
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770253;ERAVELIZA;ET17434;BILZ PET3000X6-TR;3;ET17434
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770253;ERAVELIZA;ET17442;PAP PET3000X6-TR;2;ET17442
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770253;ERAVELIZA;ET17450;KEM PIN PET3000X6-TR;4;ET17450
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770253;ERAVELIZA;ET17566;PEPSI PET3000X6-TR;3;ET17566
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770253;ERAVELIZA;ET17760;CRUSH PET3000X6-TR;3;ET17760
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770253;ERAVELIZA;ET18228;GINGER ALE PET3000X6-TR;2;ET18228
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770253;ERAVELIZA;ET8702136;FRUGO NARANJA PET3000X6;2;ET8702136
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770253;ERAVELIZA;ET8707464;GINGER ALE LIGHT 6PF-PET 2.0;4;ET8707464
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770253;ERAVELIZA;ET8708525;GINGER ALE ZERO 6PF-PET 2000;4;ET8708525
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770253;ERAVELIZA;ET870855K;KEM ZERO 6PF-PET 2.0;9;ET870855K
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770254;CESCOBAR;ET10073;LIMON SODA PET1500X6-TR;1;ET10073
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770254;CESCOBAR;ET10189;AGUA TONICA PET1500X6-TR;2;ET10189
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770254;CESCOBAR;ET11061;PEPSI PET1500X6-TR;3;ET11061
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770254;CESCOBAR;ET11088;SEVEN UP PET1500X6-TR;1;ET11088
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770254;CESCOBAR;ET8706891;PEPSI ZERO 6PF-PET 1500-TR;1;ET8706891
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770254;CESCOBAR;ET8707170;A TONICA LIGHT 6PF-PET 1500-TR;2;ET8707170
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770254;CESCOBAR;ET9199;BILZ PET1500X6-TR;1;ET9199
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770254;CESCOBAR;ET9539;KEM PIN PET1500X6-TR;2;ET9539
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770272;CNIBARRAA;ET1267K;WATTS TUTTIFLLA PET 1500X6-TR;3;ET1267K
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770272;CNIBARRAA;ET14737;WATTS TUTTIARANDANO PET1500X06;3;ET14737
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770272;CNIBARRAA;ET15059;LIPTON DURAZNO PET1500X6;1;ET15059
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770272;CNIBARRAA;ET16004;WATTS DUR PET1500X6-TR;5;ET16004
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770272;CNIBARRAA;ET16020;WATTS NAR PET1500X6-TR;5;ET16020
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770272;CNIBARRAA;ET16039;WATTS PIN PET1500X6-TR;3;ET16039
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770272;CNIBARRAA;ET16047;WATTS NAR LIG PET1500X6-TR;1;ET16047
RGUA TCCU;09-07-2019 0:00;7;9;3019-RANCAGUA;O04-01;1012;Mixto;RGU00011770272;CNIBARRAA;ET8703426;ICE TEA RASPBERRY PET1500X6;1;ET8703426
